TagLab Region id,TagLab Date,TagLab Class name,TagLab Genet id,TagLab Centroid x,TagLab Centroid y,TagLab Area,TagLab Surf. area,TagLab Perimeter,TagLab Note,timePoint
211,12/7/2021,Siderastrea siderea,469,26760.3,17199.8,12.93,0,15.7,,T12
212,12/7/2021,Siderastrea siderea,470,27697.6,17370.9,13.85,0,17.8,,T12
213,12/7/2021,Stephanocoenia intersepta,471,28566.4,19080.7,10.46,0,17.3,,T12
214,12/7/2021,Pseudodiploria strigosa,472,3631.3,21623.2,289.73,0,68.7,,T12
215,12/7/2021,Siderastrea siderea,473,5189.1,21086.5,145.47,0,62.4,,T12
216,12/7/2021,Siderastrea siderea,474,5641.8,20663.4,18.24,0,18.1,,T12
217,12/7/2021,Siderastrea siderea,475,6431.8,22564.1,6.04,0,10.1,,T12
218,12/7/2021,Siderastrea siderea,476,6508.6,22622.2,13.29,0,15.4,,T12
219,12/7/2021,Siderastrea siderea,477,6602,22749.3,50.2,0,41,,T12
220,12/7/2021,Stephanocoenia intersepta,478,5178.6,21430,28.66,0,35.3,,T12
221,12/7/2021,Stephanocoenia intersepta,479,5134.1,21611.7,4.05,0,9.6,,T12
222,12/7/2021,Porites astreoides,480,4721.1,21473.7,38.91,0,32.7,,T12
223,12/7/2021,Agaricia agaricites,481,4042.7,20234.8,5.35,0,9.2,,T12
224,12/7/2021,Siderastrea siderea,482,6988.2,22355.5,20.88,0,29.4,,T12
225,12/7/2021,Siderastrea siderea,483,7413.1,22791.1,34.67,0,31.4,,T12
226,12/7/2021,Siderastrea siderea,484,9770.1,20068.9,1.95,0,5.6,,T12
227,12/7/2021,Agaricia agaricites,485,8382.8,21060.4,7.63,0,11.7,,T12
228,12/7/2021,Siderastrea siderea,486,12601.6,20530,68.57,0,42.2,,T12
230,12/7/2021,Siderastrea siderea,488,12443.6,20958.3,8.1,0,11.4,,T12
229,12/7/2021,Stephanocoenia intersepta,487,12532.1,20184.6,11.46,0,13.9,,T12
231,12/7/2021,Siderastrea siderea,489,14831.3,20116.7,94.65,0,87.5,,T12
232,12/7/2021,Siderastrea siderea,490,15249.5,20420,79.55,0,38.9,,T12
233,12/7/2021,Siderastrea siderea,491,15132.5,20332.6,10.25,0,14.2,,T12
234,12/7/2021,Siderastrea siderea,492,13314.7,21006.3,16.6,0,18.8,,T12
235,12/7/2021,Siderastrea siderea,493,18889.4,21310.1,10.25,0,17.4,,T12
236,12/7/2021,Orbicella faveolata,494,17517.2,23203.5,1045.11,0,178.9,,T12
237,12/7/2021,Siderastrea siderea,495,21770.8,21647.3,29.82,0,21.8,,T12
238,12/7/2021,Siderastrea siderea,496,20221.3,21434.9,81.49,0,37.9,,T12
239,12/7/2021,Porites porites,497,20008.2,22295.3,14.33,0,18.6,,T12
240,12/7/2021,Siderastrea siderea,498,23765.3,20227.7,36.42,0,31.7,,T12
241,12/7/2021,Siderastrea siderea,499,23172.9,22779.2,291.39,0,164.7,,T12
242,12/7/2021,Porites porites,500,23939.5,22264.5,20.06,0,17.8,,T12
243,12/7/2021,Porites astreoides,501,23298,20455.7,5.06,0,13.9,,T12
244,12/7/2021,Porites astreoides,502,26040.1,20278.3,3.1,0,7.6,,T12
245,12/7/2021,Siderastrea siderea,503,26648.7,21937.7,65.85,0,44.4,,T12
246,12/7/2021,Agaricia agaricites,504,26798.7,22540.9,4.74,0,8.7,,T12
247,12/7/2021,Siderastrea siderea,505,1657,23473.2,59.25,0,87,,T12
248,12/7/2021,Siderastrea siderea,506,1830.8,23577,32.43,0,39.1,,T12
249,12/7/2021,Siderastrea siderea,507,1547.3,23850,35.95,0,28,,T12
250,12/7/2021,Siderastrea siderea,508,1749.2,23792.8,36.57,0,37.1,,T12
251,12/7/2021,Siderastrea siderea,509,1770.8,23953.8,18.49,0,19.3,,T12
252,12/7/2021,Siderastrea siderea,510,2443.2,22778.5,9.75,0,13.9,,T12
253,12/7/2021,Siderastrea siderea,511,2726.3,23025.6,19.55,0,19.3,,T12
254,12/7/2021,Siderastrea siderea,512,4559.2,25557.2,75.34,0,42.3,,T12
255,12/7/2021,Porites astreoides,513,6868.6,24954.3,29.02,0,20.6,,T12
256,12/7/2021,Siderastrea siderea,514,13546.2,23565.6,71.52,0,37.6,,T12
257,12/7/2021,Siderastrea siderea,515,13915.2,23603.2,4.26,0,8.7,,T12
258,12/7/2021,Siderastrea siderea,516,16187.4,23291.9,35.36,0,22.7,,T12
259,12/7/2021,Porites astreoides,517,22220.9,24404.8,11.81,0,13.7,,T12
260,12/7/2021,Siderastrea siderea,518,21168.4,25249.8,149.75,0,48.3,,T12
261,12/7/2021,Siderastrea siderea,0,23479.2,23415,55.38,0,39,,T12
